,result,table,_start,_stop,_time,_value,_field,_measurement,agent_host,host,placement,plugin,rack,server
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:00Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:01Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:02Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:03Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:04Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:05Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:06Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:07Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:08Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:09Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:10Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:11Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:12Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:13Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:14Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:15Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:16Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:17Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:18Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:19Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:20Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:21Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:22Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:23Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:24Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:25Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:26Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:27Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:28Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:29Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:30Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:31Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:32Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:33Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:34Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:35Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:36Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:37Z,42,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:38Z,42,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:39Z,42,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:40Z,42,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:41Z,42,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:42Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:43Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:44Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:45Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:46Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:47Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:48Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:49Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:50Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:51Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:52Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:53Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:54Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:55Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:56Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:57Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:58Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:05:59Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:00Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:01Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:02Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:03Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:04Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:05Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:06Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:07Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:08Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:09Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:10Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:11Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:12Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:13Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:14Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:15Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:16Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:17Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:18Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:19Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:20Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:21Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:22Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:23Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:24Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:25Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:26Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:27Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:28Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:29Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:30Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:31Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:32Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:33Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:34Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:35Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:36Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:37Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:38Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:39Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:40Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:41Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:42Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:43Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:44Z,58,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:45Z,58,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:46Z,58,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:47Z,58,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:48Z,62,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:49Z,62,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:50Z,62,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:51Z,62,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:52Z,62,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:53Z,55,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:54Z,55,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:55Z,55,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:56Z,55,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:57Z,52,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:58Z,52,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:06:59Z,52,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:00Z,55,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:01Z,55,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:02Z,55,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:03Z,55,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:04Z,61,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:05Z,61,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:06Z,61,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:07Z,61,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:08Z,61,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:09Z,56,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:10Z,56,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:11Z,56,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:12Z,56,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:13Z,52,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:14Z,52,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:15Z,52,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:16Z,53,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:17Z,53,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:18Z,53,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:19Z,61,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:20Z,61,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:21Z,61,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:22Z,61,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:23Z,61,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:24Z,61,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:25Z,56,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:26Z,56,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:27Z,65,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:28Z,65,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:29Z,65,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:30Z,65,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:31Z,65,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T20:07:32Z,53,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
